bench,node,strategy,throughput
pca_ll,2,ticket,273148
s_raytrace_ll,2,mcs_spin,129353
radiosity,4,posix,0.0205296653664545
fmm,8,malthusian_spin,0.0549450549450549
fft,1,partitioned,0.0603500301750151
swaptions,8,posix_adaptive,0.0864304235090752
canneal,1,mcs_stp,0.00735456350665588
water_spatial,8,partitioned,0.0715819613457409
water_nsquared,4,cbomcs_spin,0.0186846038863976
radiosity_ll,1,partitioned,71864
linear_regression,8,cbomcs_stp,1.35135135135135
fmm,6,mcs-timepub,0.0504032258064516
canneal,4,c-tkt-tkt,0.0110168557893577
freqmine,4,clh_stp,0.0152392563242914
ferret,2,c-ptl-tkt,0.0109841827768014
string_match,6,c-tkt-tkt,0.049800796812749
vips,4,posix,0.104493207941484
linear_regression,2,clh_spin,0.675675675675676
swaptions,8,posix,0.0865800865800866
barnes,2,spinlock,0.0304136253041363
radiosity_ll,6,spinlock,14277
radiosity_ll,2,clh_spin,146577
ferret,2,malthusian_stp,0.0153186274509804
p_raytrace,4,backoff,0.00646621403168445
water_spatial,6,ticket,0.063653723742839
kmeans,2,clh_stp,0.0138197899391929
p_raytrace,8,c-tkt-tkt,0.0065880492786086
linear_regression,2,posix,0.649350649350649
ocean_ncp,1,clh_stp,0.0482625482625483
string_match,4,ticket,0.0348918353105373
lu_ncb,8,c-ptl-tkt,0.0661813368630046
s_raytrace,4,spinlock,0.0588581518540318
water_spatial,6,c-tkt-tkt,0.0629326620516048
lu_ncb,1,ticket,0.0128386185646424
s_raytrace,6,partitioned,0.0799360511590727
histogram,4,ttas,0.418410041841004
water_nsquared,1,posix_adaptive,0.00494755590738175
s_raytrace,1,posix_adaptive,0.017149717029669
lu_cb,1,cbomcs_stp,0.0155763239875389
s_raytrace,2,posix_adaptive,0.0332225913621262
bodytrack,8,cbomcs_spin,0.0425350914504466
matrix_multiply,6,posix,0.07627765064836
swaptions,2,c-ptl-tkt,0.0221092195445501
radix,8,clh_spin,0.311526479750779
blackscholes,4,spinlock,0.0225225225225225
word_count,4,cbomcs_spin,0.0936329588014981
matrix_multiply,2,cbomcs_spin,0.0273972602739726
word_count,1,clh_stp,0.0659630606860158
streamcluster,6,c-ptl-tkt,0.120918984280532
radiosity,4,mcs-timepub,0.0238208670795617
kmeans,6,cbomcs_stp,0.0252334090335604
linear_regression,6,c-tkt-tkt,1.0752688172043
s_raytrace,1,c-tkt-tkt,0.0169548999660902
s_raytrace_ll,4,clh_stp,20213
bodytrack,6,c-ptl-tkt,0.0411184210526316
matrix_multiply,8,ticket,0.0987166831194472
streamcluster_ll,6,mcs_stp,1708
lu_cb,1,mcs_spin,0.0155593589544111
barnes,2,c-tkt-tkt,0.0302663438256659
blackscholes,8,ttas,0.0249128051818635
lu_cb,6,cbomcs_spin,0.05720823798627
matrix_multiply,8,clh_stp,0.0962463907603465
bodytrack,6,ttas,0.0408830744071954
freqmine,2,c-tkt-tkt,0.0104058272632674
vips,1,backoff,0.0129769011160135
volrend,8,c-ptl-tkt,0.09765625
vips,1,ticket,0.0168208578637511
volrend,1,mcs_stp,0.0458085203847916
radiosity,6,mcs-timepub,0.0237135404315864
radiosity_ll,1,mcs_spin,71185
water_spatial,8,cbomcs_spin,0.0702247191011236
vips,6,ttas,0.138312586445367
fmm,8,mcs_spin,0.0547645125958379
vips,6,cbomcs_spin,0.124223602484472
matrix_multiply,8,mcs_stp,0.0951474785918173
ssl_proxy,4,c-tkt-tkt,33809
bodytrack,4,backoff,0.0371195248700817
radix,4,ttas,0.208768267223382
kmeans,4,c-tkt-tkt,0.0195656427313637
fft,4,cbomcs_spin,0.0701754385964912
radiosity_ll,6,ttas,21829
streamcluster_ll,8,ttas,2413
kmeans,2,partitioned,0.0123517786561265
matrix_multiply,6,partitioned,0.0767459708365311
water_spatial,1,posix,0.01998001998002
freqmine,8,clh_stp,0.0181192244971915
radiosity_ll,2,mcs_spin,145100
facesim,1,spinlock,0.033478406427854
barnes,6,spinlock,0.074794315632012
vips,2,mcs_spin,0.0334224598930481
swaptions,8,c-ptl-tkt,0.0863557858376511
blackscholes,8,malthusian_stp,0.0253613999492772
freqmine,8,backoff,0.0175070028011204
radix,2,backoff,0.116822429906542
fmm,6,spinlock,0.0510986203372509
p_raytrace,1,mcs_spin,0.0064842432888082
streamcluster,4,c-tkt-tkt,0.301204819277108
histogram,1,clh_spin,0.248138957816377
blackscholes,1,posix_adaptive,0.0135135135135135
ssl_proxy,8,cbomcs_stp,19076
streamcluster,1,cbomcs_spin,0.448430493273543
x264,6,c-tkt-tkt,0.075187969924812
kmeans,8,ticket,0.0317965023847377
barnes,2,mcs_spin,0.0304599451720987
streamcluster_ll,4,posix,8344
volrend,2,c-ptl-tkt,0.0753579502637528
radix,2,malthusian_spin,0.117370892018779
ocean_ncp,4,malthusian_stp,0.12453300124533
volrend,2,ttas,0.0730994152046784
matrix_multiply,2,partitioned,0.0267881060809001
bodytrack,2,mcs_spin,0.0272553829381303
dedup,8,clh_stp,0.00354849011745502
dedup,2,clh_spin,0.00793273044581945
radix,1,partitioned,0.0661813368630046
radix,1,posix_adaptive,0.0660501981505944
string_match,1,c-ptl-tkt,0.00951474785918173
lu_ncb,6,partitioned,0.0537056928034372
bodytrack,8,ticket,0.0418760469011725
pca_ll,4,clh_spin,304690
water_spatial,1,cbomcs_spin,0.0198925800676348
streamcluster_ll,6,spinlock,1530
word_count,1,posix_adaptive,0.0655737704918033
radiosity,2,partitioned,0.0238038562247084
pca,8,posix,0.022691173133651
linear_regression,4,posix,1.0752688172043
pca_ll,1,posix_adaptive,168228
swaptions,8,ttas,0.0864304235090752
radix,1,malthusian_stp,0.0662251655629139
streamcluster,1,malthusian_stp,0.45045045045045
volrend,6,cbomcs_stp,0.0788022064617809
lu_ncb,2,backoff,0.0260824204486176
matrix_multiply,8,mcs_stp,0.0962463907603465
lu_cb,8,mcs_spin,0.06765899864682
swaptions,1,partitioned,0.011059500110595
water_nsquared,2,posix_adaptive,0.00968804495252858
word_count,4,clh_stp,0.0906618313689937
ocean_ncp,1,posix_adaptive,0.0497017892644135
bodytrack,4,mcs-timepub,0.0375657400450789
ferret,2,spinlock,0.015053439710974
canneal,8,mcs-timepub,0.0112599932440041
string_match,1,mcs_spin,0.0090203860725239
fmm,1,mcs_stp,0.021767522855899
kmeans,4,backoff,0.0192418703097941
freqmine,4,mcs_spin,0.0151630022744503
histogram,8,c-tkt-tkt,0.336700336700337
water_spatial,2,backoff,0.0339904826648538
fluidanimate,4,c-tkt-tkt,0.0103874519580347
bodytrack,8,mcs_spin,0.0424989375265618
fmm,2,clh_stp,0.0317965023847377
ferret,6,c-tkt-tkt,0.0102396067990989
linear_regression,1,malthusian_stp,0.512820512820513
p_raytrace,4,partitioned,0.00659848234905972
ocean_ncp,1,ticket,0.0484027105517909
string_match,6,clh_spin,0.0472143531633617
fft,8,c-tkt-tkt,0.0720980533525595
word_count,2,malthusian_spin,0.101112234580384
ferret,1,malthusian_stp,0.00779119594857811
p_raytrace,2,c-ptl-tkt,0.00659761166457742
water_nsquared,1,partitioned,0.00497809637594584
ssl_proxy,1,mcs_spin,36797
radiosity,6,backoff,0.0233372228704784
blackscholes,1,partitioned,0.0135666802333469
vips,4,backoff,0.0941619585687382
histogram,6,partitioned,0.421940928270042
fluidanimate,2,malthusian_stp,0.00746268656716418
streamcluster_ll,8,posix,2238
p_raytrace,6,mcs_stp,0.00648298217179903
ocean_cp,4,mcs-timepub,0.163132137030995
word_count,8,spinlock,0.0751314800901578
vips,2,c-ptl-tkt,0.0433463372345037
canneal,1,mcs_spin,0.00748055056852184
radix,8,backoff,0.3125
radiosity,8,cbomcs_spin,0.0120977498185338
lu_ncb,4,backoff,0.0396510705789056
matrix_multiply,4,ttas,0.0516528925619835
pca,4,cbomcs_stp,0.0345184673800483
matrix_multiply,4,mcs-timepub,0.0523560209424084
histogram,4,clh_spin,0.483091787439614
water_spatial,1,spinlock,0.0199084212621939
water_spatial,8,spinlock,0.0727802037845706
string_match,1,mcs-timepub,0.00897263346792283
word_count,6,malthusian_spin,0.0867302688638335
ocean_cp,1,spinlock,0.056980056980057
radix,8,cbomcs_stp,0.308641975308642
fmm,6,backoff,0.0517866390471258
kmeans,4,ttas,0.0196347928529354
radiosity_ll,4,c-ptl-tkt,193353
histogram,2,clh_stp,0.452488687782805
streamcluster,8,c-tkt-tkt,0.0492125984251968
streamcluster_ll,2,ticket,14966
volrend,8,ticket,0.0754716981132075
blackscholes,2,malthusian_spin,0.0182882223847842
s_raytrace,1,malthusian_spin,0.0172980453208787
string_match,6,posix_adaptive,0.0496770988574267
water_nsquared,4,mcs_spin,0.0186046511627907
fmm,2,posix,0.0332336324360253
fft,2,partitioned,0.0674308833445718
facesim,1,mcs_spin,0.03382949932341
histogram,8,posix,0.298507462686567
x264,2,cbomcs_spin,0.0249438762783737
ocean_ncp,2,c-tkt-tkt,0.0763358778625954
ferret,6,c-tkt-tkt,0.01020199959192
facesim,1,cbomcs_stp,0.0335570469798658
fft,2,malthusian_stp,0.0743494423791822
freqmine,8,malthusian_spin,0.0182581705313128
streamcluster,4,spinlock,0.0942507068803016
pca,6,ticket,0.0360490266762797
pca,6,mcs_stp,0.0214362272240086
fmm,8,mcs-timepub,0.0542593597395551
facesim,8,posix_adaptive,0.0407497962510187
s_raytrace_ll,4,ticket,134352
linear_regression,4,mcs_spin,1.21951219512195
volrend,8,cbomcs_stp,0.0628930817610063
x264,1,ticket,0.0325945241199478
water_nsquared,6,partitioned,0.0272257010618023
pca,1,mcs-timepub,0.0368867576540022
fluidanimate,4,ticket,0.0122488975992161
streamcluster,6,malthusian_spin,0.0352609308885755
radiosity_ll,6,posix,43608
linear_regression,6,clh_stp,1
bodytrack,1,backoff,0.0174246384387524
string_match,4,posix,0.0349895031490553
linear_regression,4,ticket,1.12359550561798
radiosity_ll,1,clh_stp,65536
word_count,4,mcs_spin,0.0931966449207828
histogram,6,cbomcs_stp,0.390625
swaptions,2,posix,0.0221778664892437
pca,4,c-ptl-tkt,0.0474158368895211
kmeans,8,cbomcs_spin,0.0316555872111428
radiosity,8,mcs_spin,0.0237416904083571
swaptions,8,spinlock,0.0867302688638335
canneal,1,clh_stp,0.00737136960047177
ssl_proxy,8,mcs-timepub,23532
ssl_proxy,1,posix,29199
freqmine,1,ticket,0.00634880325058726
matrix_multiply,1,ticket,0.0133564845732603
p_raytrace,6,ticket,0.00657159755536571
vips,6,ttas,0.136612021857923
freqmine,1,c-ptl-tkt,0.00637551801083838
pca,6,posix_adaptive,0.0376506024096386
linear_regression,2,posix_adaptive,0.65359477124183
histogram,8,ticket,0.29673590504451
mysqld,2,mcs_stp,1447
volrend,6,mcs-timepub,0.100603621730382
ocean_cp,4,mcs_spin,0.166112956810631
barnes,4,mcs_spin,0.0543183052688756
vips,2,posix_adaptive,0.0552791597567717
fmm,8,c-tkt-tkt,0.0555555555555556
blackscholes,4,mcs_spin,0.0222617987533393
canneal,2,mcs_spin,0.00899604174163368
s_raytrace,8,malthusian_spin,0.0778210116731518
streamcluster_ll,2,partitioned,16605
freqmine,1,mcs-timepub,0.00647416806940308
word_count,8,clh_stp,0.0755857898715042
ocean_ncp,4,c-ptl-tkt,0.134408602150538
x264,4,c-ptl-tkt,0.0594530321046373
bodytrack,8,partitioned,0.0424808836023789
lu_ncb,4,clh_spin,0.0420875420875421
fmm,4,clh_stp,0.0424989375265618
ocean_ncp,1,mcs-timepub,0.0480076812289966
p_raytrace,1,clh_spin,0.00651890482398957
matrix_multiply,4,ttas,0.0520020800832033
lu_ncb,8,malthusian_spin,0.0659630606860158
kmeans,4,partitioned,0.019790223629527
ocean_ncp,2,posix_adaptive,0.0771010023130301
kmeans,6,spinlock,0.0260145681581686
streamcluster_ll,8,spinlock,841
lu_cb,6,spinlock,0.0577367205542725
lu_cb,8,clh_stp,0.0644745325596389
ocean_ncp,2,malthusian_stp,0.0766871165644172
freqmine,4,malthusian_spin,0.0147037200411704
fft,2,ticket,0.0667556742323097
swaptions,6,mcs-timepub,0.0600240096038415
pca,2,c-ptl-tkt,0.0512820512820513
ssl_proxy,4,cbomcs_stp,22717
p_raytrace,4,malthusian_spin,0.006553509404286
radiosity_ll,4,posix_adaptive,102918
volrend,6,c-ptl-tkt,0.104602510460251
streamcluster_ll,4,ttas,13092
s_raytrace_ll,4,c-tkt-tkt,222355
radiosity_ll,1,mcs-timepub,70584
streamcluster_ll,6,ticket,3488
fmm,6,mcs-timepub,0.050251256281407
histogram,8,mcs_spin,0.308641975308642
fluidanimate,2,mcs-timepub,0.00683060109289617
streamcluster,6,mcs-timepub,0.0548245614035088
radix,2,clh_spin,0.117508813160987
s_raytrace_ll,6,cbomcs_spin,176869
bodytrack,8,cbomcs_spin,0.0424628450106157
matrix_multiply,2,ttas,0.0274273176083379
pca,6,c-tkt-tkt,0.043630017452007
string_match,4,mcs_spin,0.034447123665174
facesim,4,posix,0.0694444444444444
histogram,4,malthusian_stp,0.480769230769231
blackscholes,2,backoff,0.0184094256259205
water_spatial,2,c-ptl-tkt,0.0336134453781513
mysqld,8,malthusian_stp,1988
pca_ll,2,cbomcs_stp,172958
word_count,2,ticket,0.100300902708124
linear_regression,2,cbomcs_spin,0.775193798449612
ocean_ncp,2,malthusian_stp,0.0763358778625954
ssl_proxy,1,malthusian_spin,34988
word_count,1,c-tkt-tkt,0.0660938532716457
canneal,6,malthusian_spin,0.0111744328975305
matrix_multiply,4,partitioned,0.0525486074619023
ssl_proxy,2,ticket,32079
lu_cb,4,partitioned,0.0452693526482571
water_nsquared,6,c-ptl-tkt,0.0271370420624152
swaptions,1,clh_stp,0.0110926234054354
word_count,1,backoff,0.0661375661375661
water_spatial,1,mcs-timepub,0.019872813990461
water_nsquared,8,cbomcs_stp,0.0333778371161549
kmeans,4,mcs_spin,0.0196425063838146
matrix_multiply,8,ticket,0.0989119683481701
p_raytrace,4,ttas,0.00653253200940685
water_spatial,1,backoff,0.0198412698412698
barnes,1,cbomcs_spin,0.0160205062479974
s_raytrace,4,clh_spin,0.0623441396508728
canneal,1,c-tkt-tkt,0.00732386113959279
fmm,6,cbomcs_stp,0.051975051975052
vips,8,cbomcs_stp,0.136054421768707
radix,2,mcs-timepub,0.117508813160987
vips,1,c-tkt-tkt,0.0163425396306586
water_spatial,2,backoff,0.0341180484476288
dedup,6,backoff,0.0437636761487965
lu_ncb,1,cbomcs_spin,0.013798813302056
radiosity_ll,8,spinlock,10241
swaptions,1,posix_adaptive,0.0110692937790569
canneal,8,clh_spin,0.0118934348239772
freqmine,1,ttas,0.00607275156373353
radix,2,ticket,0.117233294255569
ssl_proxy,2,mcs_spin,45644
ssl_proxy,6,posix_adaptive,14287
kmeans,2,mcs_stp,0.012701638511368
ferret,4,c-ptl-tkt,0.010250102501025
histogram,8,spinlock,0.285714285714286
lu_ncb,2,spinlock,0.0263574064312072
histogram,1,partitioned,0.25706940874036
water_nsquared,2,ttas,0.00973709834469328
lu_cb,2,spinlock,0.0277546489036914
fmm,2,cbomcs_spin,0.033167495854063
streamcluster_ll,4,c-ptl-tkt,18280
s_raytrace,6,partitioned,0.08058017727639
vips,4,ticket,0.0705716302046577
freqmine,6,malthusian_stp,0.0168747890651367
volrend,6,ticket,0.0881057268722467
dedup,8,clh_spin,0.00348201539050803
linear_regression,4,mcs-timepub,1.17647058823529
radiosity_ll,4,mcs-timepub,167453
ocean_ncp,2,clh_spin,0.0773395204949729
fluidanimate,8,c-tkt-tkt,0.013271400132714
fft,8,malthusian_stp,0.0721500721500722
kmeans,2,mcs_stp,0.0132538104705103
blackscholes,4,mcs-timepub,0.0224265530387979
x264,1,mcs_stp,0.0327439423706614
streamcluster_ll,8,ticket,1338
word_count,1,partitioned,0.0654450261780105
p_raytrace,1,ticket,0.00651550690643732
ocean_cp,1,clh_spin,0.0566251415628539
matrix_multiply,4,partitioned,0.0526870389884089
blackscholes,4,cbomcs_stp,0.0223413762287757
bodytrack,1,partitioned,0.0173852573018081
fft,2,malthusian_spin,0.0673400673400673
streamcluster,8,partitioned,0.0411184210526316
s_raytrace,8,c-tkt-tkt,0.0856898029134533
radiosity_ll,1,cbomcs_stp,68466
x264,2,posix,0.0334448160535117
freqmine,6,mcs-timepub,0.017149717029669
water_nsquared,4,ttas,0.0192307692307692
p_raytrace,4,mcs-timepub,0.0064737489480158
volrend,8,clh_spin,0.0916590284142988
ssl_proxy,1,clh_spin,36481
linear_regression,8,ttas,0.78740157480315
ferret,6,backoff,0.0401606425702811
p_raytrace,1,malthusian_stp,0.00652188091045457
word_count,8,ttas,0.0782472613458529
vips,6,partitioned,0.0890471950133571
ssl_proxy,2,posix,20691
lu_ncb,4,ttas,0.0404203718674212
radiosity,8,backoff,0.0234741784037559
s_raytrace_ll,2,mcs-timepub,130584
canneal,1,malthusian_stp,0.00741454734188478
x264,6,mcs_stp,0.0746825989544436
s_raytrace_ll,4,posix_adaptive,127590
canneal,4,clh_spin,0.0106769165065129
linear_regression,6,ticket,1.20481927710843
x264,6,malthusian_spin,0.074794315632012
dedup,6,ttas,0.0420875420875421
kmeans,1,c-tkt-tkt,0.00789577575996842
ssl_proxy,4,ticket,15232
pca,2,posix,0.0475511174512601
ferret,8,clh_stp,0.0512557662737058
pca_ll,1,ttas,166866
linear_regression,1,cbomcs_stp,0.465116279069767
barnes,4,c-tkt-tkt,0.0549752611324904
word_count,6,backoff,0.0875656742556918
pca_ll,6,posix,173398
pca_ll,2,c-tkt-tkt,274894
linear_regression,4,mcs_stp,1.17647058823529
radix,1,backoff,0.0662251655629139
blackscholes,4,mcs_spin,0.0224466891133558
s_raytrace_ll,2,clh_stp,113420
fmm,6,posix_adaptive,0.0513347022587269
facesim,4,mcs_spin,0.0719942404607631
streamcluster_ll,6,spinlock,1516
volrend,4,cbomcs_stp,0.088339222614841
matrix_multiply,6,cbomcs_stp,0.0757002271006813
kmeans,2,cbomcs_stp,0.0129752173348904
ocean_cp,4,cbomcs_spin,0.160771704180064
fluidanimate,8,mcs-timepub,0.00994134605825629
lu_ncb,8,partitioned,0.0645161290322581
swaptions,4,c-tkt-tkt,0.0439367311072056
ferret,6,ticket,0.0109325461900077
ssl_proxy,6,cbomcs_spin,28800
fluidanimate,1,ttas,0.00552638850511191
matrix_multiply,2,c-ptl-tkt,0.0274122807017544
mysqld,6,posix_adaptive,1079
streamcluster,8,cbomcs_spin,0.0231857175979597
ferret,2,posix_adaptive,0.0153562653562654
fft,2,malthusian_stp,0.0672043010752688
lu_cb,6,ttas,0.0571102227298686
bodytrack,6,spinlock,0.0406338886631451
water_nsquared,2,clh_stp,0.00891027354539784
barnes,6,malthusian_spin,0.0739644970414201
barnes,2,cbomcs_spin,0.0259067357512953
lu_cb,6,ticket,0.0572737686139748
s_raytrace_ll,1,ttas,92286
string_match,1,cbomcs_stp,0.00905797101449275
x264,1,spinlock,0.0327439423706614
radix,8,backoff,0.314465408805031
string_match,1,c-tkt-tkt,0.00951655881233346
pca,6,clh_stp,0.020703933747412
p_raytrace,6,malthusian_spin,0.00657246138678935
barnes,8,malthusian_stp,0.0896860986547085
lu_cb,4,ttas,0.0452488687782805
barnes,6,ttas,0.0733137829912023
fluidanimate,2,spinlock,0.00842672958624758
water_nsquared,6,posix_adaptive,0.0273747604708459
mysqld,1,malthusian_stp,926
radiosity_ll,2,ticket,139671
pca_ll,8,mcs_stp,57592
freqmine,1,cbomcs_spin,0.00630676084762866
x264,1,c-tkt-tkt,0.032626427406199
fft,4,backoff,0.0713266761768902
ocean_ncp,2,backoff,0.0766871165644172
kmeans,8,mcs_spin,0.032020493115594
fft,1,c-ptl-tkt,0.0602409638554217
blackscholes,2,mcs-timepub,0.0183722212015433
canneal,2,malthusian_stp,0.00909752547307132
lu_ncb,6,c-tkt-tkt,0.0544662309368192
bodytrack,4,spinlock,0.037037037037037
linear_regression,2,cbomcs_stp,0.78125
p_raytrace,6,mcs_stp,0.006538084341288
dedup,1,clh_stp,0.00969932104752667
histogram,2,mcs-timepub,0.454545454545455
vips,2,spinlock,0.0547045951859956
dedup,1,c-tkt-tkt,0.0461254612546125
water_nsquared,8,clh_stp,0.0236294896030246
ssl_proxy,1,ticket,37034
streamcluster_ll,1,malthusian_stp,7055
linear_regression,4,malthusian_stp,1.20481927710843
p_raytrace,2,ticket,0.0065698705735497
bodytrack,6,c-ptl-tkt,0.0409332787556283
matrix_multiply,6,mcs_stp,0.0755287009063444
water_spatial,4,cbomcs_stp,0.0509943906170321
radiosity_ll,4,clh_stp,16321
radix,1,ttas,0.0663129973474801
canneal,8,posix_adaptive,0.011285407967498
ferret,8,partitioned,0.0110095783331498
water_nsquared,6,ttas,0.0270416441319632
string_match,4,c-tkt-tkt,0.034952813701503
freqmine,6,spinlock,0.0171320884015762
p_raytrace,2,mcs-timepub,0.00652997257411519
facesim,2,backoff,0.0598444045481747
canneal,2,ttas,0.00897907874652061
mysqld,8,posix_adaptive,1081
water_spatial,1,c-ptl-tkt,0.0199044585987261
water_nsquared,1,mcs_spin,0.00495712090417885
fft,4,malthusian_spin,0.0727802037845706
streamcluster_ll,8,mcs_spin,2750
s_raytrace,6,cbomcs_stp,0.0345901072293324
ocean_cp,1,malthusian_spin,0.0568181818181818
water_nsquared,1,backoff,0.00496820349761526
pca_ll,1,ttas,166475
radiosity,8,cbomcs_spin,0.0236350744504845
bodytrack,2,malthusian_stp,0.0273448181569593
ocean_ncp,1,cbomcs_spin,0.0484730974309258
ferret,4,mcs_spin,0.00984155102844208
lu_ncb,8,clh_stp,0.0639795265515035
mysqld,4,malthusian_stp,2070
swaptions,6,posix,0.0576036866359447
radiosity,6,partitioned,0.0232288037166086
fluidanimate,1,partitioned,0.00524576404553323
word_count,1,clh_stp,0.0657030223390276
water_nsquared,6,cbomcs_spin,0.02710027100271
radiosity_ll,2,malthusian_spin,137634
streamcluster,1,c-ptl-tkt,0.448430493273543
histogram,1,malthusian_spin,0.258397932816537
streamcluster_ll,1,backoff,6418
barnes,1,partitioned,0.0161446561188247
volrend,6,clh_spin,0.102774922918808
streamcluster_ll,6,cbomcs_spin,2956
linear_regression,4,mcs-timepub,1.19047619047619
pca_ll,8,cbomcs_stp,141927
kmeans,8,posix,0.0321853878339234
s_raytrace,4,posix,0.0513610683102209
water_nsquared,8,partitioned,0.0353982300884956
lu_ncb,8,partitioned,0.0638977635782748
facesim,8,malthusian_spin,0.0629326620516048
bodytrack,4,posix_adaptive,0.0374953130858643
radiosity_ll,8,partitioned,131045
freqmine,6,backoff,0.0173913043478261
radiosity,1,clh_spin,0.0220264317180617
barnes,2,cbomcs_spin,0.0302023557837511
swaptions,1,c-tkt-tkt,0.0110864745011086
linear_regression,8,mcs_spin,1.49253731343284
swaptions,2,ticket,0.0221141088014153
s_raytrace_ll,4,clh_spin,223846
linear_regression,4,mcs_stp,1.21951219512195
streamcluster,4,mcs_spin,0.134408602150538
s_raytrace,6,mcs_stp,0.0104504127913053
lu_cb,8,partitioned,0.0652315720808871
water_nsquared,8,posix_adaptive,0.0358680057388809
ocean_cp,2,ticket,0.0919117647058823
s_raytrace,8,posix,0.0284819139846198
ocean_ncp,2,cbomcs_spin,0.0761614623000762
pca,1,c-ptl-tkt,0.0369276218611521
swaptions,6,ttas,0.0598086124401914
lu_ncb,8,malthusian_stp,0.0641848523748395
s_raytrace_ll,4,posix_adaptive,126449
volrend,2,mcs_spin,0.0757575757575758
dedup,4,mcs_stp,0.0205592105263158
blackscholes,1,ttas,0.0134807225667296
lu_ncb,1,backoff,0.0128733264675592
streamcluster,4,cbomcs_stp,0.13869625520111
lu_ncb,6,backoff,0.0541125541125541
lu_cb,4,posix,0.04516711833785
bodytrack,1,partitioned,0.0173550850399167
linear_regression,6,clh_stp,0.934579439252336
freqmine,8,mcs_spin,0.0177336407164391
word_count,8,cbomcs_stp,0.0799360511590727
s_raytrace,2,c-tkt-tkt,0.0333889816360601
freqmine,2,cbomcs_spin,0.0103584006629376
s_raytrace,1,mcs_spin,0.0174034110685694
blackscholes,6,mcs_stp,0.0239750659314313
lu_cb,1,clh_spin,0.0155642023346304
dedup,8,spinlock,0.036697247706422
x264,2,mcs-timepub,0.0315855969677827
fmm,8,mcs_spin,0.0539374325782093
string_match,1,clh_stp,0.009021199819576
fft,2,cbomcs_stp,0.0673854447439353
word_count,8,ttas,0.0782472613458529
ssl_proxy,8,spinlock,2214
fft,4,clh_stp,0.0736919675755343
volrend,2,mcs-timepub,0.0750187546886722
word_count,4,mcs_spin,0.0927643784786642
s_raytrace_ll,8,cbomcs_spin,124200
lu_ncb,4,partitioned,0.0394011032308905
radiosity,8,backoff,0.0234852043212776
ferret,2,ttas,0.0150875075437538
word_count,4,ttas,0.0936329588014981
s_raytrace,1,malthusian_stp,0.0172592336900242
ferret,2,malthusian_stp,0.0153115908742918
facesim,1,c-tkt-tkt,0.03385240352065
dedup,4,c-ptl-tkt,0.0410677618069815
bodytrack,8,mcs_stp,0.0420875420875421
facesim,8,mcs-timepub,0.0596302921884317
radiosity_ll,8,malthusian_spin,140487
s_raytrace,8,c-ptl-tkt,0.0888888888888889
p_raytrace,8,malthusian_spin,0.00658284510565466
kmeans,2,posix_adaptive,0.0123655249165327
bodytrack,2,posix,0.0272405339144647
ferret,6,backoff,0.0398565165404544
pca,6,backoff,0.0577034045008656
word_count,1,cbomcs_spin,0.0664893617021277
ocean_cp,4,spinlock,0.152905198776758
facesim,4,spinlock,0.0547045951859956
word_count,6,c-tkt-tkt,0.0875656742556918
fmm,1,clh_spin,0.0212134068731438
pca_ll,2,c-tkt-tkt,275564
pca_ll,6,mcs_stp,59173
string_match,4,clh_stp,0.0331455087835598
fft,1,mcs_stp,0.0604229607250755
x264,6,cbomcs_spin,0.0741839762611276
volrend,2,clh_stp,0.073909830007391
freqmine,1,spinlock,0.0062664494297531
ocean_cp,8,clh_stp,0.0922509225092251
linear_regression,4,c-ptl-tkt,1.20481927710843
blackscholes,6,ttas,0.0240731824747232
word_count,6,malthusian_stp,0.0868055555555556
ferret,8,partitioned,0.0110411836148835
radiosity,4,cbomcs_spin,0.0238891543239369
linear_regression,2,mcs_stp,0.675675675675676
dedup,1,ttas,0.0508130081300813
pca,8,mcs_spin,0.0401445202729827
ssl_proxy,4,posix,12410
bodytrack,4,mcs-timepub,0.0375375375375375
streamcluster_ll,6,mcs_spin,3521
ssl_proxy,8,malthusian_stp,22355
histogram,2,mcs_spin,0.460829493087558
radiosity,6,malthusian_stp,0.0230680507497117
histogram,4,mcs_spin,0.485436893203884
swaptions,6,backoff,0.0599520383693046
s_raytrace,2,mcs_spin,0.0337040781934614
dedup,1,spinlock,0.0482858522452921
dedup,6,spinlock,0.0423549343498518
radiosity_ll,4,ttas,70549
x264,4,mcs_stp,0.0593471810089021
x264,2,mcs_spin,0.0242013552758954
swaptions,6,malthusian_spin,0.0597371565113501
water_nsquared,4,mcs_spin,0.0185048112509252
bodytrack,8,malthusian_spin,0.0423549343498518
ssl_proxy,8,partitioned,23696
ocean_ncp,1,cbomcs_spin,0.0485201358563804
volrend,8,partitioned,0.0904977375565611
lu_cb,2,clh_stp,0.027708506511499
s_raytrace,8,ticket,0.0203748981255094
volrend,4,mcs-timepub,0.100200400801603
word_count,6,spinlock,0.0846740050804403
streamcluster_ll,6,posix_adaptive,2069
fmm,1,spinlock,0.021795989537925
ssl_proxy,6,ttas,5073
string_match,1,malthusian_stp,0.00900009000090001
s_raytrace,6,cbomcs_spin,0.0651041666666667
freqmine,8,spinlock,0.0182215743440233
streamcluster_ll,6,ttas,3400
lu_cb,2,posix,0.0280741156653565
word_count,8,c-tkt-tkt,0.0797448165869219
matrix_multiply,4,clh_stp,0.0520562207183758
swaptions,1,malthusian_spin,0.0110913930789707
ssl_proxy,4,c-tkt-tkt,34043
