bench,node,strategy,throughout,tpp
histogram,2,spinlock-ls,0.393700787401575,0.00384508874178357
kmeans,1,spinlock,0.0314267756128221,0.000258810887389007
s_raytrace,2,mutexee,0.113895216400911,0.000684181387246564
streamcluster_ll,2,malth_stp,29522,194.296944384714
s_raytrace,1,hmcs,0.0619195046439629,0.000487442360745122
pca,2,mcs_stp,0.00540803634200422,6.98437134142696e-05
histogram,2,clh-ls,0.398406374501992,0.00385004741391141
volrend,2,alock-ls,0.1001001001001,0.000941770121699848
linear_regression,2,clh-ls,1.06382978723404,0.00800143481729144
radiosity,2,c-bo-mcs_stp,0.0971817298347911,0.00103357632643863
radiosity_ll,2,mcs_spin,462467,2743.85491647976
kmeans,2,backoff,0.0386548125241593,0.000244311970301552
histogram,2,mutexee,0.37037037037037,0.00371070518593871
matrix_multiply,1,hmcs,0.0340947834981248,0.000276790409950993
streamcluster,1,malth_stp,1.13636363636364,0.0095711864409213
streamcluster,2,mcs_spin,0.854700854700855,0.00561044830646261
histogram,2,ttas,0.641025641025641,0.00537320604702543
water_nsquared,1,c-tkt-tkt,0.0179953212164837,0.000148453057003573
pca_ll,2,pthread,669210,3255.32520949848
freqmine,1,hticket-ls,0.0172830971310059,0.000144756759780201
swaptions,2,ticket,0.0673854447439353,0.000449854662530121
lu_ncb,1,mcs_stp,0.0423728813559322,0.000305659959946942
freqmine,1,mcs_stp,0.0171791788352517,0.000144372799817904
radiosity,2,c-bo-mcs_stp,0.0800640512409928,0.000826646347853744
upscaledb,1,c-bo-mcs_stp,61908,719.556720144054
fmm,1,backoff,0.0546149645002731,0.000486776475125313
streamcluster,1,ttas,1.40845070422535,0.0119900772997885
dedup,2,ttas,0.078003120124805,0.000768986164787723
histogram,2,hticket-ls,0.381679389312977,0.00380546621124268
radiosity,2,alock-ls,0.107991360691145,0.00114014706670362
volrend,1,hticket-ls,0.107181136120043,0.0010155571967998
s_raytrace,2,clh_stp,0.00646161798914448,7.9658479436391e-05
histogram,2,c-bo-mcs_spin,0.373134328358209,0.00369695006056344
histogram,2,mcs-ls,0.588235294117647,0.00509060218128027
lu_ncb,2,mcs-ls,0.078740157480315,0.000433822656107619
kyotocabinet,1,mcs_stp,43344,562.287945290566
streamcluster,2,mcs_spin,0.909090909090909,0.00610802678154741
histogram,1,c-bo-mcs_stp,1,0.00822886426704811
pca_ll,2,mcs_stp,22795,287.521549610856
streamcluster_ll,2,ticket,23500,151.880233994832
kmeans,2,ticket,0.0382555470543229,0.000241006811837015
blackscholes,1,hticket-ls,0.0267737617135207,0.000275145782821973
volrend,2,c-ptl-tkt,0.101419878296146,0.000953120438588968
swaptions,2,ttas,0.0672947510094213,0.000449492554078754
dedup,2,clh_spin,0.00767165324127349,6.32349419873631e-05
streamcluster_ll,2,mcs_spin,24423,158.542881922178
sqlite,1,c-bo-mcs_stp,22878,200.726202800093
pca_ll,2,spinlock-ls,787653,3767.05516790987
kyotocabinet,1,mcs_stp,85779,1055.82317146047
lu_ncb,1,hticket-ls,0.0381533765738268,0.000277372029497772
linear_regression,2,malth_stp,2,0.0124220494657438
histogram,2,ahmcs,0.460829493087558,0.00436689864971476
streamcluster,1,mcs-timepub,1.26582278481013,0.0105057579012387
histogram,1,spinlock,0.952380952380952,0.00791383085419524
linear_regression,2,spinlock,1.78571428571429,0.011252411011911
memcached-new,1,malth_stp,410014,2624.94688665361
histogram,2,malth_stp,0.398406374501992,0.00400888516479493
upscaledb,1,clh_stp,16082,231.953128564096
radiosity,2,pthreadadapt,0.0983284169124877,0.000968871126966373
dedup,2,hticket-ls,0.0485672656629432,0.000477534148132659
s_raytrace_ll,1,alock-ls,188919,1475.97658434975
histogram,2,mcs_stp,0.398406374501992,0.00386968258789264
x264,2,mcs-ls,0.148148148148148,0.000897714601220443
histogram,2,mcs_spin,0.390625,0.00389678838469634
s_raytrace,1,mcs-ls,0.0620732464307883,0.000488051434253075
lu_cb,2,partitioned,0.078125,0.000566156329576811
lu_cb,2,spinlock-ls,0.0777604976671851,0.000567256637432192
streamcluster_ll,2,alock-ls,46904,295.687268425771
vips,2,malth_spin,0.137931034482759,0.000864407678615701
upscaledb,1,clh_stp,29122,402.704962679751
s_raytrace_ll,1,c-bo-mcs_stp,189171,1507.15178261564
streamcluster,2,mcs_spin,0.884955752212389,0.00575753045976869
histogram,2,mcs-timepub,0.436681222707424,0.00415524523066874
barnes,2,c-bo-mcs_spin,0.0961538461538461,0.000646140288738902
dedup,2,clh-ls,0.0146520146520147,0.000148737112053994
matrix_multiply,1,mcs-timepub,0.0336813742000674,0.000276406876755875
kyotocabinet,1,clh_stp,84540,1034.86480839026
histogram,2,mcs_spin,0.458715596330275,0.00431633571551038
upscaledb,1,clh_stp,34511,482.361524392683
dedup,2,backoff,0.0698324022346369,0.000693159021953868
upscaledb,1,c-bo-mcs_stp,63395,732.373151832178
radiosity,2,malth_spin,0.110497237569061,0.00115552522132373
rocksdb,1,mcs-ls,3316594,24695.7847020484
blackscholes,1,spinlock,0.0268528464017186,0.00027573987162761
lu_ncb,2,clh_spin,0.0760456273764259,0.000412520048995188
matrix_multiply,1,ticket,0.0340483486550902,0.000277972736040996
dedup,2,ttas,0.0771010023130301,0.000751777363695799
water_spatial,2,clh_spin,0.0207296849087894,0.000215160849504641
histogram,2,hmcs,0.588235294117647,0.00514265702297108
x264,1,pthread,0.0907441016333938,0.000693542790172899
radiosity,2,clh_stp,0.0244798041615667,0.000305844880675273
water_spatial,1,c-ptl-tkt,0.0509164969450102,0.000445957501940244
histogram,2,c-bo-mcs_spin,0.401606425702811,0.00397193030498379
freqmine,2,c-tkt-tkt,0.0282965478211658,0.000201087660391937
histogram,2,mcs_stp,0.357142857142857,0.00361031712816255
histogram,1,clh-ls,0.980392156862745,0.0081379901701705
barnes,2,partitioned,0.0974658869395712,0.000652971697112867
pca_ll,1,hticket-ls,424737,2770.11739246148
histogram,2,ttas-ls,0.448430493273543,0.00428560003161744
histogram,2,ttas-ls,0.609756097560976,0.00535910965038455
bodytrack,1,mcs-ls,0.0354107648725212,0.000354644629545889
dedup,2,ticket-ls,0.00709471443774388,5.07279844658161e-05
histogram,2,pthreadadapt,0.366300366300366,0.0038524171949313
linear_regression,2,malth_spin,1.92307692307692,0.0118629154704399
memcached-old,1,malth_stp,285995,2140.1301823541
ferret,1,malth_stp,0.0298329355608592,0.000220809628932046
histogram,2,c-bo-mcs_spin,0.3690036900369,0.00373780690011115
upscaledb,1,spinlock,243628,2090.64056309343
kyotocabinet,1,clh_stp,53186,699.647156097298
histogram,2,ttas,0.43859649122807,0.00406561107547264
vips,2,c-ptl-tkt,0.100502512562814,0.000644112722599198
fmm,1,mcs-ls,0.0547045951859956,0.000485963553373997
s_raytrace_ll,1,spinlock,189108,1472.08208561621
histogram,2,clh-ls,0.495049504950495,0.00459132505494163
linear_regression,2,ttas-ls,1.92307692307692,0.0121952694842357
vips,1,pthread,0.089126559714795,0.000704419235570149
radiosity_ll,1,backoff,312721,2498.538189653
canneal,2,mcs-ls,0.0182149362477231,0.000183175790018521
streamcluster,2,mcs_spin,0.826446280991736,0.00539118058600936
lu_ncb,1,backoff,0.0457875457875458,0.000317540867699404
matrix_multiply,2,hticket-ls,0.0676132521974307,0.000411290104198867
vips,2,ticket,0.142857142857143,0.00089159873085557
lu_ncb,2,c-bo-mcs_stp,0.0674308833445718,0.00038647676194149
kyotocabinet,1,mcs_stp,50253,660.932404342749
radiosity,2,clh_stp,0.0176522506619594,0.000223518488040158
histogram,2,ahmcs,0.383141762452107,0.00382139548046384
streamcluster,1,malth_stp,1.0752688172043,0.00883935338821741
fmm,2,spinlock-ls,0.07627765064836,0.000601203962036314
streamcluster,1,mcs_stp,1.42857142857143,0.0126640714353928
sqlite,1,mutexee,20932,164.473539466798
histogram,1,spinlock,0.970873786407767,0.00803072987698054
streamcluster,2,c-tkt-tkt,1.06382978723404,0.00687529289177425
streamcluster,2,partitioned,1.12359550561798,0.00720464484605969
word_count,2,clh_stp,0.136425648021828,0.00119274688519876
streamcluster,2,spinlock,0.662251655629139,0.00439914331786891
ferret,1,ticket,0.0267737617135207,0.000192923771778525
canneal,1,partitioned,0.0155836060464391,0.000160708046069429
lu_cb,2,pthreadadapt,0.0777604976671851,0.000568339227803959
water_nsquared,2,spinlock,0.0351123595505618,0.000222893746794303
histogram,2,malth_spin,0.34965034965035,0.00357128552868856
upscaledb,2,hticket-ls,332650,2207.64132587759
bodytrack,2,malth_stp,0.043010752688172,0.000412870788205433
blackscholes,2,ahmcs,0.0336247478143914,0.000330524912182382
lu_cb,1,ttas-ls,0.0523834468308015,0.000430905319074963
lu_ncb,2,partitioned,0.0699790062981106,0.000389278857743408
word_count,1,backoff,0.169491525423729,0.00131375013761697
sqlite,1,c-bo-mcs_stp,23262,204.439116555493
histogram,2,c-tkt-tkt,0.389105058365759,0.00387880027590372
word_count,2,ttas,0.130718954248366,0.00116199144077802
matrix_multiply,1,ahmcs,0.0343053173241852,0.000277643909915653
linear_regression,2,mcs_stp,1.03092783505155,0.00844601385646277
histogram,1,clh-ls,1.01010101010101,0.00829049730100373
upscaledb,1,c-bo-mcs_stp,63357,734.444523077934
linear_regression,2,ticket-ls,1.72413793103448,0.0115022255023502
lu_cb,2,mcs_spin,0.074019245003701,0.000548473716255103
s_raytrace,2,mcs_stp,0.00237976249970253,3.05487042265859e-05
histogram,2,mcs-ls,0.387596899224806,0.00393108767145925
histogram,2,partitioned,0.492610837438424,0.00456227823677947
vips,1,malth_spin,0.0892060660124888,0.000714314239914661
streamcluster,2,spinlock,0.617283950617284,0.00410058779588719
lu_cb,1,c-bo-mcs_stp,0.0521920668058455,0.00043642861153792
lu_ncb,1,hmcs,0.0489955903968643,0.000342736869321601
memcached-new,1,c-bo-mcs_spin,454616,2816.13389706476
s_raytrace,2,mcs_stp,0.00228508751885197,2.93860781448307e-05
blackscholes,1,spinlock,0.0267451190157796,0.000274445942815308
streamcluster_ll,1,pthread,26109,205.17985579398
x264,1,c-tkt-tkt,0.0893655049151028,0.00067296198013539
histogram,2,clh-ls,0.386100386100386,0.00394483277597448
kyotocabinet,2,pthread,316443,2470.5625318557
histogram,2,c-tkt-tkt,0.602409638554217,0.00521439729717348
volrend,2,backoff,0.0788022064617809,0.000786426652209377
streamcluster,2,alock-ls,1.11111111111111,0.00736533172238798
histogram,2,malth_stp,0.37593984962406,0.00382946650400114
histogram,2,clh_stp,0.321543408360129,0.00334326375164536
water_spatial,1,partitioned,0.0509943906170321,0.000446879921146429
streamcluster,1,ahmcs,1.35135135135135,0.0109930755276836
water_spatial,2,mcs_spin,0.0849617672047579,0.00062514157503107
histogram,2,ttas-ls,0.404858299595142,0.00391195032286265
kyotocabinet,1,spinlock-ls,520401,4439.21070507633
streamcluster,2,mcs_spin,0.666666666666667,0.00443572345726958
p_raytrace,1,c-bo-mcs_spin,0.0173550850399167,0.000214485288311656
s_raytrace,1,clh_stp,0.0609384521633151,0.000478665859071203
histogram,2,ticket-ls,0.427350427350427,0.00413496872007807
p_raytrace,1,pthreadadapt,0.0173400381480839,0.000214727900183631
volrend,1,c-tkt-tkt,0.115473441108545,0.00108053370957114
histogram,2,mcs_spin,0.625,0.00538420328597927
streamcluster,2,mcs_spin,0.909090909090909,0.00603634110347056
histogram,1,spinlock,0.970873786407767,0.00820526689517788
blackscholes,1,clh-ls,0.0267594327000268,0.000274543692281441
pca_ll,2,clh_spin,780677,3672.89967369275
lu_ncb,2,ticket,0.079428117553614,0.00042834432622291
barnes,1,clh-ls,0.0525210084033613,0.000440705572212461
radiosity_ll,2,ticket-ls,335403,2079.46413246611
sqlite,2,mcs_stp,538,6.94711982806782
linear_regression,1,mcs_stp,1.53846153846154,0.0109109047378945
upscaledb,1,mcs_stp,34251,477.08433068325
sqlite,2,mcs-timepub,425,2.83516929446278
linear_regression,1,clh_stp,1.51515151515152,0.0108324664922835
histogram,2,mcs_stp,0.26525198938992,0.00286523868729055
water_nsquared,2,alock-ls,0.0295159386068477,0.000194786911270902
water_nsquared,2,c-tkt-tkt,0.0351864883884588,0.000222195846093985
lu_ncb,2,c-bo-mcs_stp,0.0736377025036819,0.00039832084565351
freqmine,2,mcs_stp,0.0283768444948922,0.000202145060898711
vips,2,mcs-ls,0.115207373271889,0.000728488008452139
histogram,2,c-tkt-tkt,0.37593984962406,0.00368985303403922
radiosity_ll,2,c-ptl-tkt,499072,2926.52549932487
radiosity,1,c-tkt-tkt,0.110253583241455,0.00119319529789893
histogram,2,c-ptl-tkt,0.374531835205993,0.00385243191737686
streamcluster,1,pthreadadapt,1.16279069767442,0.00948629601140526
linear_regression,1,spinlock,1.49253731343284,0.0109791728056254
word_count,2,c-ptl-tkt,0.128865979381443,0.00115158753193223
water_spatial,2,malth_spin,0.0848896434634975,0.000626080105572132
histogram,1,malth_spin,0.934579439252336,0.0078809715431594
radiosity,1,ticket,0.108459869848156,0.00118200371868535
water_nsquared,2,c-ptl-tkt,0.0351123595505618,0.000221679773835396
streamcluster_ll,2,spinlock-ls,35649,231.660249725187
water_nsquared,2,spinlock,0.0351741118536757,0.000223458331441368
blackscholes,1,c-tkt-tkt,0.0268096514745308,0.000275069776345012
histogram,2,c-tkt-tkt,0.398406374501992,0.00386276572960116
histogram,2,pthread,0.613496932515337,0.00527365621768155
histogram,1,partitioned,0.952380952380952,0.00803818039228169
histogram,2,mcs_spin,0.531914893617021,0.00483569261859907
streamcluster,1,partitioned,1.28205128205128,0.0105103154384247
histogram,2,pthread,0.485436893203884,0.00444845891170472
histogram,2,c-tkt-tkt,0.389105058365759,0.00370624565287498
histogram,2,mcs-timepub,0.389105058365759,0.00389012532416074
dedup,2,alock-ls,0.00529212531752752,3.98798529365626e-05
histogram,2,ticket,0.458715596330275,0.00431816187318097
dedup,2,c-tkt-tkt,0.075187969924812,0.000708345382170226
fmm,2,backoff,0.0764525993883792,0.000595551063702975
streamcluster,2,mcs_spin,0.694444444444444,0.00454676610147075
radiosity_ll,1,c-bo-mcs_stp,312518,2509.75201335969
histogram,2,hticket-ls,0.568181818181818,0.00497773590639073
memcached-old,1,alock-ls,385315,2577.16330525041
lu_ncb,2,ahmcs,0.0724112961622013,0.000399006798501676
histogram,2,ticket,0.418410041841004,0.00406113113483404
dedup,2,malth_spin,0.0057149388501543,3.97900580468333e-05
memcached-new,1,mcs-timepub,447250,2764.28212016712
radiosity,2,clh_stp,0.0107480653482373,0.000138282179418187
streamcluster_ll,2,mcs_spin,27171,176.556388982517
fmm,1,c-bo-mcs_stp,0.0547645125958379,0.000485130785098502
pca,2,partitioned,0.140646976090014,0.000999232416636815
radiosity,2,clh_stp,0.01232741617357,0.00015791357956416
lu_ncb,2,spinlock-ls,0.0674763832658569,0.000402388259303366
histogram,2,spinlock-ls,0.3690036900369,0.00367034524082152
radiosity_ll,2,pthread,257123,1613.99992510103
histogram,2,pthread,0.595238095238095,0.0051533311854249
s_raytrace_ll,2,mutexee,323030,1865.45240189023
sqlite,2,malth_stp,13314,128.234245073615
fmm,2,ttas,0.0761614623000762,0.000602633786375897
vips,2,spinlock-ls,0.166666666666667,0.00102819027737804
histogram,2,partitioned,0.413223140495868,0.00401237041081774
upscaledb,2,hmcs,335524,2253.37233848919
kmeans,2,c-ptl-tkt,0.0384911470361817,0.000243541767388388
streamcluster,2,malth_stp,0.641025641025641,0.00421831179188439
streamcluster_ll,2,partitioned,44998,285.435016368301
histogram,1,spinlock,0.934579439252336,0.00780756708152331
swaptions,2,spinlock-ls,0.0672043010752688,0.000447763825945521
histogram,1,ttas-ls,1.01010101010101,0.00828716354250684
water_nsquared,1,partitioned,0.0180050414115952,0.000149105398555492
rocksdb,1,spinlock-ls,3488092,26110.6375397511
memcached-new,1,mcs_stp,461397,2847.24385558127
kyotocabinet,1,mcs_stp,75672,951.474139887973
histogram,2,hticket-ls,0.440528634361233,0.00422466399821398
dedup,2,hmcs,0.00784744565643883,5.64422795523471e-05
linear_regression,2,mcs-ls,1.96078431372549,0.0120336913031586
matrix_multiply,2,malth_spin,0.0673400673400673,0.000410716182885677
canneal,1,ticket-ls,0.0155981906098893,0.000162292717872339
word_count,2,mcs-timepub,0.127226463104326,0.00111719204076595
histogram,2,mcs_stp,0.28735632183908,0.00302125723051435
streamcluster,1,ticket,1.26582278481013,0.0101898531663557
histogram,2,malth_spin,0.416666666666667,0.00401952749160048
streamcluster,2,mcs_stp,0.684931506849315,0.00451899674385949
pca,2,mcs-ls,0.137741046831956,0.00101603870127178
histogram,2,ttas,0.564971751412429,0.00500578137714372
vips,2,partitioned,0.124378109452736,0.000783023408544308
dedup,2,c-bo-mcs_spin,0.0100290843445993,7.30642489810722e-05
matrix_multiply,2,pthreadadapt,0.0673854447439353,0.0004084645807912
volrend,1,partitioned,0.10351966873706,0.000994961232753386
sqlite,2,malth_stp,13235,129.913880888358
memcached-new,1,malth_spin,450338,2792.77178534611
radiosity_ll,2,c-bo-mcs_stp,85498,714.03392941445
freqmine,1,ttas-ls,0.017940437746681,0.000153590898910094
memcached-new,1,mcs-ls,446843,2780.35109381323
s_raytrace,2,hmcs,0.116414435389988,0.000699207192318151
upscaledb,2,ahmcs,334749,2161.46333681037
matrix_multiply,1,c-ptl-tkt,0.0343053173241852,0.000277948408916269
streamcluster,2,spinlock,0.628930817610063,0.00416880213556061
histogram,2,ttas,0.380228136882129,0.00385904976634052
fmm,2,hmcs,0.075187969924812,0.000592599521178402
sqlite,1,c-bo-mcs_stp,22895,200.889351505219
linear_regression,1,ticket-ls,1.47058823529412,0.0109364483750477
s_raytrace_ll,2,c-bo-mcs_stp,88710,935.490924883843
radiosity_ll,1,mcs-ls,323204,2559.42105091901
radiosity_ll,2,mcs_spin,466224,2870.37496163026
histogram,1,partitioned,0.970873786407767,0.00806044053628432
histogram,2,ttas,0.383141762452107,0.0037908608168468
histogram,2,hticket-ls,0.497512437810945,0.00454471693789552
lu_ncb,2,pthreadadapt,0.0786782061369001,0.000412212453134257
streamcluster,1,mcs_spin,1.04166666666667,0.00859849264640572
histogram,2,clh_stp,0.28328611898017,0.00304060603170188
bodytrack,2,mcs-timepub,0.0434027777777778,0.000416534153441541
memcached-old,1,c-bo-mcs_stp,89252,846.698762771726
streamcluster_ll,2,mcs_stp,34464,220.439960141201
histogram,2,mutexee,0.584795321637427,0.00509632596280249
streamcluster_ll,2,ahmcs,37040,233.309312258381
histogram,2,mcs_stp,0.279329608938547,0.003002229320393
radiosity,1,malth_spin,0.110864745011086,0.00120645781834626
histogram,2,spinlock-ls,0.584795321637427,0.00505139922470417
streamcluster,1,ttas-ls,1.13636363636364,0.00921095632201356
linear_regression,1,clh_spin,1.47058823529412,0.0108796865188053
volrend,1,pthread,0.126103404791929,0.0010840906714878
ferret,2,mcs-ls,0.0105362975450427,6.79934750475071e-05
p_raytrace,1,ticket,0.0174764068507515,0.000216570063182447
radiosity_ll,2,clh_stp,5519,69.0341714145119
streamcluster,2,spinlock-ls,0.813008130081301,0.00538822941929942
p_raytrace,1,clh_spin,0.0177053824362606,0.000219671620407422
lu_ncb,2,spinlock,0.0697350069735007,0.00040958810144075
kmeans,2,ttas,0.0387596899224806,0.000244420632703965
pca,2,mcs_stp,0.0052952078369076,6.85746511411544e-05
memcached-new,1,backoff,391504,2510.39301708775
linear_regression,2,ahmcs,1.92307692307692,0.0121808262661296
canneal,1,hticket-ls,0.0155957579538366,0.000161312620407874
histogram,1,c-bo-mcs_stp,0.952380952380952,0.00812970918485601
dedup,2,c-tkt-tkt,0.008310479514668,5.80090333004344e-05
freqmine,1,c-tkt-tkt,0.0168747890651367,0.000142477215617505
histogram,2,hmcs,0.4149377593361,0.00395601899052103
volrend,1,hticket-ls,0.128040973111396,0.00115231418139304
histogram,1,c-bo-mcs_stp,1,0.00815754663286005
