bench,node,strategy,throughput
p_raytrace,4,ahmcs,0.0135703623286742
ssl_proxy,4,backoff,15446
s_raytrace_ll,6,ttas-ls,74615
streamcluster,6,mcs_spin,0.111607142857143
pca,4,clh-ls,0.0698812019566736
streamcluster,8,spinlock-ls,0.05
radiosity,4,mutexee,0.045662100456621
canneal,4,hticket-ls,0.0128485159964024
s_raytrace,2,mcs-ls,0.0438788942518649
kmeans,8,c-ptl-tkt,0.0401284109149278
matrix_multiply,8,ticket,0.102040816326531
bodytrack,6,spinlock,0.0446827524575514
lu_cb,4,backoff,0.0677966101694915
pca,6,hticket-ls,0.0651890482398957
fmm,2,backoff,0.03813882532418
lu_ncb,6,c-ptl-tkt,0.0426621160409556
memcached-new,6,ticket,157235
streamcluster,8,ttas,0.0393081761006289
pca,8,malth_stp,0.0305157155935307
memcached-new,4,mcs-ls,385455
word_count,6,c-ptl-tkt,0.107066381156317
radiosity,4,pthreadadapt,0.0546448087431694
volrend,8,pthread,0.0705716302046577
streamcluster_ll,2,mcs-ls,14890
ferret,4,c-tkt-tkt,0.0197160883280757
upscaledb,8,mcs_stp,73603
s_raytrace,4,ttas-ls,0.0717360114777618
pca,2,mcs-timepub,0.0624219725343321
pca_ll,8,malth_stp,97886
histogram,2,c-tkt-tkt,0.636942675159236
kmeans,6,clh_spin,0.0362056480811006
lu_ncb,8,pthread,0.0510464522715671
lu_ncb,4,c-ptl-tkt,0.0509424350483953
s_raytrace_ll,2,c-bo-mcs_stp,128284
word_count,8,c-tkt-tkt,0.0921658986175115
linear_regression,8,malth_spin,1.31578947368421
canneal,2,ticket-ls,0.0106168383055526
radiosity,2,spinlock-ls,0.046882325363338
matrix_multiply,2,mcs_stp,0.0447828034034931
streamcluster,4,hmcs,0.395256916996047
lu_ncb,4,hmcs,0.0545851528384279
bodytrack,1,mcs-ls,0.0206100577081616
streamcluster_ll,8,ttas,3928
ferret,8,hticket-ls,0.00872219799389446
barnes,2,clh_stp,0.030902348578492
streamcluster,8,c-bo-mcs_spin,0.0363108206245461
water_spatial,4,alock-ls,0.0542888165038002
fmm,2,mcs_spin,0.0380083618396047
vips,2,c-bo-mcs_spin,0.0715307582260372
x264,4,spinlock,0.110741971207087
memcached-old,1,malth_spin,178366
barnes,6,hmcs,0.0768049155145929
lu_ncb,2,mcs-ls,0.0313873195229127
pca,8,mcs-ls,0.0616142945163278
swaptions,4,pthreadadapt,0.0413223140495868
s_raytrace,8,partitioned,0.0943396226415094
lu_ncb,2,malth_stp,0.0314366551398931
kyotocabinet,4,clh_spin,337620
volrend,8,c-tkt-tkt,0.0921658986175115
lu_cb,4,mcs_stp,0.0564971751412429
streamcluster,4,ttas-ls,0.352112676056338
memcached-old,4,ttas-ls,103740
lu_cb,2,ahmcs,0.0328191663931736
blackscholes,4,mutexee,0.0293255131964809
volrend,8,mutexee,0.0646830530401035
streamcluster_ll,6,c-bo-mcs_spin,6969
ferret,2,mcs_stp,0.0231107002542177
word_count,2,ahmcs,0.12453300124533
histogram,6,c-bo-mcs_spin,0.462962962962963
canneal,1,mcs-ls,0.00806907124989914
s_raytrace_ll,2,clh-ls,124852
upscaledb,8,c-bo-mcs_stp,92979
linear_regression,8,ahmcs,1.63934426229508
kyotocabinet,2,malth_stp,209065
freqmine,8,clh_stp,0.0267522739432852
s_raytrace_ll,4,ttas,113717
streamcluster,8,partitioned,0.0992063492063492
ssl_proxy,2,hmcs,52515
s_raytrace,6,clh_stp,0.0121966093426028
streamcluster,4,mutexee,0.290697674418605
streamcluster,2,spinlock-ls,0.72992700729927
lu_ncb,4,mutexee,0.0332446808510638
matrix_multiply,8,partitioned,0.0901713255184851
swaptions,4,ttas,0.0441891294741494
lu_ncb,4,spinlock,0.03690036900369
histogram,6,c-tkt-tkt,0.444444444444444
s_raytrace,8,alock-ls,0.109649122807018
pca,6,pthreadadapt,0.0578703703703704
linear_regression,8,hmcs,1.47058823529412
linear_regression,1,mutexee,0.854700854700855
histogram,6,c-bo-mcs_spin,0.460829493087558
upscaledb,6,partitioned,195985
rocksdb,2,pthread,2565451
rocksdb,2,mcs_spin,2706777
volrend,1,ahmcs,0.0537345513164965
rocksdb,8,malth_spin,9278592
lu_cb,1,mcs-timepub,0.0263157894736842
streamcluster,4,ahmcs,0.313479623824451
volrend,8,partitioned,0.0961538461538461
radiosity,4,c-tkt-tkt,0.0517063081695967
radiosity,8,c-tkt-tkt,0.053134962805526
streamcluster,4,spinlock-ls,0.294117647058824
blackscholes,2,c-ptl-tkt,0.0242895312120476
streamcluster,2,hmcs,0.709219858156028
streamcluster,1,c-bo-mcs_spin,0.609756097560976
x264,1,c-bo-mcs_spin,0.0472589792060491
dedup,8,ticket,0.00358345875438974
rocksdb,4,ttas,4545014
canneal,2,clh_spin,0.0105730598435187
blackscholes,2,malth_spin,0.0237755587256301
water_nsquared,1,ttas-ls,0.00813603449678627
lu_cb,6,spinlock-ls,0.0716332378223496
lu_ncb,1,backoff,0.0173943294485998
memcached-new,2,c-bo-mcs_stp,177115
barnes,4,c-ptl-tkt,0.0481231953801732
x264,8,mcs-timepub,0.109409190371991
fmm,1,clh_stp,0.0315756236185665
rocksdb,4,c-bo-mcs_stp,4860713
p_raytrace,6,clh-ls,0.0135574837310195
word_count,1,hticket-ls,0.0923361034164358
streamcluster_ll,4,ahmcs,15432
water_nsquared,4,partitioned,0.0266098988823842
pca,8,c-tkt-tkt,0.0634115409004439
linear_regression,8,backoff,1.5625
lu_ncb,8,mutexee,0.0582750582750583
p_raytrace,2,pthread,0.0135519718118986
radiosity,2,c-ptl-tkt,0.0542888165038002
upscaledb,1,pthreadadapt,121656
dedup,6,ticket,0.00701311452416018
matrix_multiply,1,spinlock,0.0290782204129107
lu_ncb,8,partitioned,0.0608642726719416
p_raytrace,8,mcs-ls,0.0135336310732169
barnes,2,c-bo-mcs_spin,0.0333889816360601
matrix_multiply,6,c-tkt-tkt,0.0933706816059757
radiosity,2,hticket-ls,0.0512557662737058
streamcluster,8,c-bo-mcs_stp,0.0432338953739732
pca,1,c-bo-mcs_stp,0.0456412596987677
pca,8,c-bo-mcs_spin,0.0676132521974307
barnes,6,backoff,0.0803212851405622
blackscholes,4,alock-ls,0.029120559114735
x264,2,malth_spin,0.0839630562552477
upscaledb,2,pthreadadapt,143776
streamcluster,6,spinlock-ls,0.218340611353712
histogram,8,spinlock-ls,0.421940928270042
s_raytrace,1,clh-ls,0.0230414746543779
streamcluster,4,c-tkt-tkt,0.354609929078014
ferret,2,mcs_stp,0.0229463056447912
rocksdb,6,mcs-ls,7318857
fmm,4,c-bo-mcs_stp,0.0511247443762781
pca,1,c-tkt-tkt,0.0455788514129444
radiosity_ll,1,ttas-ls,98913
swaptions,4,ttas,0.0408163265306122
linear_regression,6,malth_spin,1.42857142857143
fmm,1,ticket-ls,0.0307881773399015
streamcluster,4,backoff,0.238095238095238
p_raytrace,4,c-bo-mcs_stp,0.0136780194227876
volrend,6,mcs-timepub,0.113765642775882
lu_cb,2,spinlock-ls,0.0328299409061064
rocksdb,4,hticket-ls,4851976
memcached-old,7,ttas,66123
histogram,2,ticket-ls,0.578034682080925
matrix_multiply,6,spinlock,0.105263157894737
water_spatial,1,spinlock-ls,0.0263435194942044
fmm,8,ticket-ls,0.0593471810089021
bodytrack,1,partitioned,0.0206015657189946
s_raytrace_ll,4,pthread,177722
radiosity,1,ticket-ls,0.0509943906170321
blackscholes,1,c-ptl-tkt,0.0177967609894999
memcached-old,4,hmcs,154880
streamcluster_ll,4,backoff,10684
ssl_proxy,2,hticket-ls,54191
lu_ncb,2,pthreadadapt,0.0149097957357984
lu_ncb,4,partitioned,0.0504795557799091
word_count,6,backoff,0.107758620689655
streamcluster_ll,1,mutexee,5493
swaptions,6,hmcs,0.0604960677555959
streamcluster_ll,8,mutexee,4571
barnes,6,mcs-ls,0.0769822940723634
upscaledb,1,mcs_spin,192581
word_count,2,mcs-timepub,0.105820105820106
ferret,8,alock-ls,0.0109709270433352
vips,4,ttas-ls,0.125156445556946
ferret,6,pthread,0.0530785562632696
linear_regression,8,clh-ls,1.36986301369863
linear_regression,8,c-ptl-tkt,1.16279069767442
pca,8,ticket,0.0263574064312072
barnes,8,mcs-ls,0.0825763831544178
volrend,8,ticket,0.0820344544708778
pca_ll,8,c-bo-mcs_spin,344885
pca,4,mutexee,0.0580383052814858
lu_ncb,2,mcs_stp,0.0307219662058372
vips,8,alock-ls,0.108342361863489
streamcluster_ll,4,c-ptl-tkt,20649
water_spatial,4,alock-ls,0.0545851528384279
dedup,6,mcs-ls,0.0239348970799426
word_count,8,ticket,0.0702247191011236
barnes,6,clh-ls,0.0727802037845706
kmeans,4,malth_spin,0.032797638570023
rocksdb,8,pthread,8546520
pca,4,partitioned,0.074019245003701
dedup,1,mcs_stp,0.0328515111695138
lu_ncb,2,clh-ls,0.0317662007623888
kmeans,1,spinlock,0.0112007168458781
fmm,1,malth_stp,0.0302755071147442
dedup,8,hticket-ls,0.021551724137931
s_raytrace,8,clh-ls,0.107066381156317
matrix_multiply,8,hticket-ls,0.105708245243129
freqmine,1,c-ptl-tkt,0.00871080139372822
canneal,2,ttas,0.010719262514739
lu_ncb,8,hticket-ls,0.05941770647653
linear_regression,8,malth_spin,1.40845070422535
s_raytrace,8,ticket,0.0286861732644865
linear_regression,6,c-tkt-tkt,1.47058823529412
kmeans,2,hticket-ls,0.0195848021934978
x264,4,c-bo-mcs_spin,0.107758620689655
s_raytrace_ll,6,ahmcs,361804
pca,8,hticket-ls,0.0645577792123951
radiosity,6,mcs-ls,0.0601322910402886
word_count,6,alock-ls,0.102145045965271
pca,8,c-tkt-tkt,0.0551571980143409
streamcluster,2,c-tkt-tkt,0.666666666666667
pca,6,ttas,0.0402090872537193
lu_cb,4,alock-ls,0.0577700751010976
linear_regression,8,mcs_spin,1.42857142857143
volrend,1,ttas,0.0538793103448276
ssl_proxy,2,mcs-ls,55773
streamcluster,2,ttas-ls,0.636942675159236
fmm,2,ttas,0.0371747211895911
memcached-old,6,c-bo-mcs_stp,79648
lu_cb,4,c-tkt-tkt,0.0561482313307131
streamcluster_ll,1,mcs_spin,5919
s_raytrace_ll,8,ticket-ls,274038
pca,6,partitioned,0.0658327847267939
word_count,1,spinlock-ls,0.0860585197934596
kyotocabinet,6,ttas,95146
water_spatial,8,ttas,0.0870322019147084
streamcluster,4,partitioned,0.36101083032491
histogram,8,malth_spin,0.467289719626168
dedup,8,pthreadadapt,0.0536480686695279
volrend,1,c-tkt-tkt,0.0532197977647685
radiosity,4,ttas,0.0481927710843374
pca,1,malth_spin,0.0467289719626168
p_raytrace,6,backoff,0.0136165577342048
kyotocabinet,2,mcs-timepub,351972
x264,2,ahmcs,0.0848896434634975
pca_ll,4,hticket-ls,368358
streamcluster_ll,6,ttas-ls,10062
streamcluster_ll,1,pthread,4813
bodytrack,8,clh_spin,0.0466853408029879
dedup,4,pthreadadapt,0.0734753857457752
kmeans,2,mcs_stp,0.0199600798403194
streamcluster_ll,2,alock-ls,15399
dedup,2,mcs_stp,0.025025025025025
ferret,4,mcs-ls,0.0293341155764154
barnes,6,clh_spin,0.0695410292072323
radiosity_ll,6,pthread,57107
ferret,6,alock-ls,0.0126726650614624
kmeans,4,hticket-ls,0.0319488817891374
word_count,2,malth_stp,0.118063754427391
radiosity,8,clh-ls,0.0533902829684997
matrix_multiply,4,mcs_spin,0.0814332247557003
s_raytrace,8,c-ptl-tkt,0.0506842372022301
word_count,8,ticket,0.0930232558139535
s_raytrace,6,spinlock-ls,0.0815660685154976
ferret,2,spinlock-ls,0.0225988700564972
lu_ncb,4,ttas,0.0457875457875458
linear_regression,4,spinlock-ls,1.21951219512195
lu_cb,6,mutexee,0.0710227272727273
pca,4,malth_spin,0.0750187546886722
volrend,8,malth_stp,0.0480769230769231
matrix_multiply,8,ttas,0.106837606837607
linear_regression,8,hticket-ls,1.38888888888889
radiosity,1,c-tkt-tkt,0.0469263256687001
radiosity,1,hticket-ls,0.053134962805526
s_raytrace_ll,6,pthread,175036
lu_cb,4,clh_stp,0.0680272108843537
pca_ll,1,mutexee,135557
linear_regression,8,malth_spin,1.42857142857143
water_nsquared,4,malth_stp,0.0242013552758954
lu_ncb,2,mcs-timepub,0.0309119010819165
linear_regression,4,c-bo-mcs_spin,1.31578947368421
swaptions,6,ttas-ls,0.0603864734299517
s_raytrace,4,ttas-ls,0.0683994528043776
x264,6,malth_spin,0.109051254089422
canneal,2,ahmcs,0.0115167568812622
matrix_multiply,6,ticket-ls,0.0963391136801541
barnes,6,alock-ls,0.0720461095100865
streamcluster,8,backoff,0.0362713093942691
string_match,4,c-bo-mcs_spin,0.0510204081632653
canneal,1,mutexee,0.00827951647623779
streamcluster_ll,8,hmcs,7026
linear_regression,8,ahmcs,0.359712230215827
water_spatial,6,c-bo-mcs_spin,0.0735835172921266
upscaledb,8,clh_spin,211234
p_raytrace,1,ahmcs,0.0135354629128316
sqlite,4,c-bo-mcs_stp,6646
ferret,4,ttas,0.0412881915772089
water_nsquared,8,ticket,0.0384911470361817
string_match,8,mcs-ls,0.0614628149969269
water_spatial,8,malth_spin,0.0800640512409928
streamcluster_ll,6,malth_stp,3261
dedup,4,malth_stp,0.0222172850477672
ferret,4,ticket,0.0297885016383676
s_raytrace_ll,8,c-ptl-tkt,458936
ferret,4,malth_spin,0.0204666393778142
volrend,8,clh_stp,0.0529380624669137
memcached-old,4,mcs_stp,45450
streamcluster_ll,6,mutexee,9135
ssl_proxy,8,c-bo-mcs_spin,38447
streamcluster,6,mcs_stp,0.0271517784414879
memcached-old,7,c-bo-mcs_stp,64800
freqmine,8,pthread,0.0275406224180666
radiosity,2,hticket-ls,0.056369785794814
pca,6,pthread,0.0400641025641026
freqmine,1,clh_stp,0.00866926744690074
streamcluster,8,c-bo-mcs_stp,0.0837520938023451
linear_regression,8,pthread,1.17647058823529
linear_regression,8,hmcs,1.47058823529412
pca,6,spinlock-ls,0.0352485019386676
s_raytrace_ll,4,ttas-ls,149407
water_nsquared,2,ttas,0.0130395097144347
pca_ll,6,c-ptl-tkt,385010
linear_regression,8,c-ptl-tkt,1.49253731343284
lu_ncb,2,c-ptl-tkt,0.0211595429538722
freqmine,1,hticket-ls,0.00873057447180024
pca,6,hmcs,0.0658761528326746
s_raytrace_ll,4,spinlock-ls,121175
streamcluster_ll,6,pthread,7502
kyotocabinet,2,spinlock,165320
lu_ncb,8,ticket-ls,0.0585480093676815
barnes,6,mcs_spin,0.0789889415481833
s_raytrace,1,mcs_spin,0.023696682464455
rocksdb,8,ticket-ls,8934969
dedup,6,mutexee,0.0843170320404722
upscaledb,8,mcs_stp,70337
radiosity_ll,1,c-bo-mcs_spin,91611
blackscholes,8,malth_spin,0.0324569944823109
memcached-new,1,backoff,243623
lu_ncb,2,mutexee,0.0313676286072773
blackscholes,8,clh_stp,0.0333778371161549
blackscholes,6,malth_spin,0.0319284802043423
dedup,8,ticket,0.00395507040025312
streamcluster,4,ttas-ls,0.317460317460317
p_raytrace,6,ticket,0.0135722041259501
streamcluster,4,ahmcs,0.386100386100386
upscaledb,1,pthread,114233
bodytrack,8,mcs_spin,0.0449640287769784
fmm,4,clh_spin,0.0509683995922528
ssl_proxy,1,ttas,34760
pca,2,hticket-ls,0.0637348629700446
dedup,6,malth_stp,0.0486381322957198
matrix_multiply,2,mutexee,0.0387296669248644
streamcluster,1,ttas-ls,0.564971751412429
radiosity,4,partitioned,0.0537056928034372
volrend,8,c-ptl-tkt,0.099403578528827
lu_ncb,4,backoff,0.0352982703847511
blackscholes,1,c-ptl-tkt,0.0175592625109745
fmm,1,pthreadadapt,0.0305810397553517
lu_ncb,2,spinlock,0.0276243093922652
freqmine,2,pthreadadapt,0.0150127608467197
rocksdb,1,malth_spin,1387774
linear_regression,2,spinlock,1.14942528735632
barnes,8,ttas-ls,0.0796178343949045
s_raytrace,6,hticket-ls,0.0960614793467819
barnes,8,malth_spin,0.0834028356964137
blackscholes,6,mcs-ls,0.0320410124959949
s_raytrace_ll,2,backoff,119861
string_match,1,c-tkt-tkt,0.0147819660014782
volrend,4,c-ptl-tkt,0.120192307692308
radiosity,4,mutexee,0.0455580865603645
streamcluster,1,mcs_spin,0.578034682080925
lu_ncb,4,c-tkt-tkt,0.0539083557951482
lu_ncb,2,mcs_spin,0.0272628135223555
streamcluster_ll,4,ttas-ls,13950
linear_regression,4,alock-ls,1.51515151515152
pca,8,ticket,0.0387296669248644
linear_regression,8,clh_spin,1.49253731343284
canneal,2,c-bo-mcs_stp,0.010681478316599
lu_ncb,2,c-ptl-tkt,0.0325732899022801
s_raytrace_ll,8,malth_stp,105375
streamcluster_ll,4,mcs_stp,15047
ssl_proxy,6,mcs_stp,3185
lu_ncb,1,mcs-timepub,0.0194552529182879
string_match,2,clh-ls,0.0266880170803309
s_raytrace,2,ttas,0.0440722785368003
radiosity,1,spinlock-ls,0.0509943906170321
pca,8,ttas-ls,0.0366166239472721
lu_ncb,4,mutexee,0.0378071833648393
barnes,6,ahmcs,0.0705716302046577
pca,8,ttas,0.0301023479831427
linear_regression,1,backoff,0.862068965517241
radiosity,2,ticket-ls,0.0523834468308015
water_nsquared,4,backoff,0.0249687890137328
streamcluster,2,spinlock-ls,0.657894736842105
linear_regression,1,spinlock,0.869565217391304
x264,6,spinlock,0.111358574610245
kyotocabinet,2,ttas-ls,270425
linear_regression,2,c-ptl-tkt,1.13636363636364
radiosity,2,clh-ls,0.0565930956423316
freqmine,2,ttas,0.0151400454201363
lu_cb,4,mcs_spin,0.0557724484104852
matrix_multiply,2,mcs-timepub,0.0480538202787122
fmm,4,malth_spin,0.0558347292015634
linear_regression,2,c-bo-mcs_spin,1.21951219512195
vips,8,c-bo-mcs_spin,0.121506682867558
pca,8,c-bo-mcs_spin,0.0572737686139748
matrix_multiply,1,spinlock-ls,0.0280347631062518
volrend,2,malth_stp,0.0763941940412529
pca,8,partitioned,0.0631313131313131
s_raytrace,4,backoff,0.0782472613458529
s_raytrace,8,malth_spin,0.0823723228995058
water_spatial,2,mcs-timepub,0.0395100750691426
pca,8,ttas,0.0373273609555804
volrend,4,clh_stp,0.1
matrix_multiply,8,partitioned,0.106044538706257
lu_cb,4,pthread,0.0717360114777618
bodytrack,6,mcs-ls,0.0478468899521531
lu_cb,8,clh-ls,0.08424599831508
streamcluster,2,mcs-ls,0.689655172413793
rocksdb,1,malth_stp,1338194
s_raytrace,1,ttas,0.0237360550676478
streamcluster_ll,6,alock-ls,10961
linear_regression,4,mcs_spin,1.20481927710843
upscaledb,1,mcs_stp,81727
freqmine,2,ahmcs,0.0153444836581249
matrix_multiply,6,c-bo-mcs_stp,0.0971817298347911
pca,8,pthreadadapt,0.0547645125958379
water_nsquared,4,ticket-ls,0.0242424242424242
word_count,6,partitioned,0.0949667616334283
histogram,6,mcs-ls,0.469483568075117
lu_ncb,4,partitioned,0.0363901018922853
ferret,4,alock-ls,0.0310366232153942
word_count,2,ttas-ls,0.129366106080207
lu_cb,6,mcs_stp,0.0704721634954193
pca,8,mcs-timepub,0.0448430493273543
histogram,4,c-ptl-tkt,0.584795321637427
upscaledb,2,malth_stp,156535
matrix_multiply,4,mcs_stp,0.0962463907603465
lu_ncb,8,ttas-ls,0.0584453535943892
memcached-new,1,mutexee,214592
streamcluster_ll,8,pthreadadapt,2767
linear_regression,8,clh-ls,1.33333333333333
streamcluster,6,mutexee,0.121802679658952
string_match,6,ttas,0.0553403431101273
memcached-old,4,mcs-timepub,138253
rocksdb,4,c-ptl-tkt,4228967
memcached-old,6,mcs_spin,136081
dedup,6,backoff,0.0625390869293308
linear_regression,6,malth_stp,0.869565217391304
memcached-new,1,c-bo-mcs_stp,214958
lu_ncb,4,clh_spin,0.0456412596987677
radiosity,8,mcs_spin,0.0572409845449342
upscaledb,4,spinlock,84706
streamcluster_ll,1,mcs_spin,5527
bodytrack,1,ttas,0.0203086921202275
volrend,8,c-tkt-tkt,0.0813669650122051
streamcluster,6,partitioned,0.177935943060498
streamcluster,1,ticket,0.564971751412429
lu_ncb,2,alock-ls,0.0288018433179724
kmeans,4,c-bo-mcs_spin,0.032916392363397
linear_regression,8,mcs_spin,1.40845070422535
bodytrack,4,spinlock,0.0415973377703827
radiosity,4,ttas-ls,0.0385059684251059
ferret,2,mcs-timepub,0.0224921277552857
streamcluster_ll,4,ticket-ls,12297
streamcluster_ll,6,mutexee,9889
histogram,4,c-tkt-tkt,0.546448087431694
radiosity,4,c-bo-mcs_stp,0.0472813238770686
streamcluster,8,ticket-ls,0.0387747188832881
streamcluster_ll,8,ttas-ls,6643
barnes,4,hmcs,0.0547345374931582
vips,8,c-bo-mcs_stp,0.149700598802395
barnes,2,backoff,0.033288948069241
streamcluster,4,ticket-ls,0.289017341040462
pca_ll,6,ticket,244126
streamcluster,2,c-ptl-tkt,0.671140939597315
upscaledb,1,malth_spin,203806
word_count,2,ticket-ls,0.125786163522013
sqlite,2,pthread,7219
ferret,4,hmcs,0.0261028452101279
ferret,6,clh_spin,0.0124269914253759
streamcluster_ll,6,c-ptl-tkt,15817
p_raytrace,8,malth_stp,0.0137042620254899
volrend,8,c-bo-mcs_stp,0.0547045951859956
s_raytrace,8,hticket-ls,0.0526315789473684
histogram,8,c-bo-mcs_stp,0.436681222707424
lu_cb,4,c-bo-mcs_spin,0.0637348629700446
dedup,6,c-tkt-tkt,0.0106564364876385
volrend,6,mcs_stp,0.0975609756097561
swaptions,2,pthreadadapt,0.0229990800367985
word_count,8,ticket,0.093984962406015
dedup,1,malth_spin,0.0674763832658569
x264,1,hticket-ls,0.0469043151969981
histogram,8,ttas,0.45662100456621
radiosity,1,alock-ls,0.049480455220188
pca_ll,2,mcs_stp,116715
lu_ncb,1,malth_stp,0.0196001568012544
volrend,1,clh-ls,0.0533617929562433
linear_regression,8,c-bo-mcs_stp,0.432900432900433
swaptions,4,clh_spin,0.0408329930583912
water_spatial,2,hmcs,0.0427899015832264
barnes,8,ticket-ls,0.0938086303939962
lu_ncb,4,pthread,0.0544365813826892
canneal,2,pthread,0.0109817702613661
s_raytrace,6,c-tkt-tkt,0.0947867298578199
matrix_multiply,8,clh_spin,0.0250312891113892
pca,4,spinlock-ls,0.0501504513540622
x264,8,c-tkt-tkt,0.111358574610245
linear_regression,2,clh_spin,1.14942528735632
word_count,4,malth_spin,0.116144018583043
rocksdb,6,clh_spin,5867079
streamcluster_ll,2,c-ptl-tkt,14606
fmm,8,spinlock-ls,0.0591715976331361
vips,1,hmcs,0.0382262996941896
ferret,4,clh-ls,0.0277700638711469
memcached-new,1,malth_spin,235451
pca_ll,8,backoff,373477
kmeans,1,mcs_spin,0.0114810562571757
ssl_proxy,6,spinlock,6981
volrend,1,c-ptl-tkt,0.0536193029490617
linear_regression,8,ticket,1.14942528735632
radiosity,6,ttas,0.0413907284768212
fmm,8,alock-ls,0.0558659217877095
radiosity,1,ttas,0.0475059382422803
histogram,4,ttas,0.574712643678161
s_raytrace,8,c-ptl-tkt,0.100502512562814
kyotocabinet,2,spinlock-ls,215488
s_raytrace,4,c-bo-mcs_stp,0.0265322366675511
ferret,8,c-tkt-tkt,0.0109613065877453
canneal,1,pthreadadapt,0.00812347684809098
histogram,4,clh_stp,0.497512437810945
pca,6,backoff,0.0672947510094213
radiosity,1,backoff,0.0487092060399415
volrend,8,ticket,0.089126559714795
lu_ncb,2,ahmcs,0.0303490136570561
lu_cb,2,partitioned,0.0432152117545376
linear_regression,2,pthread,1.12359550561798
water_spatial,6,malth_spin,0.0716845878136201
matrix_multiply,6,spinlock,0.0935453695042096
linear_regression,8,mcs-ls,1.35135135135135
linear_regression,6,c-bo-mcs_stp,1.0989010989011
lu_ncb,1,alock-ls,0.0175162024873008
sqlite,2,malth_stp,4698
radiosity,4,spinlock,0.04151100041511
memcached-new,4,spinlock,102181
x264,4,ticket-ls,0.109289617486339
vips,6,ticket-ls,0.163934426229508
s_raytrace_ll,2,malth_stp,60553
ssl_proxy,2,ticket-ls,54787
histogram,6,hticket-ls,0.4739336492891
word_count,8,spinlock-ls,0.0931966449207828
streamcluster,8,c-bo-mcs_spin,0.0950570342205323
ferret,1,c-tkt-tkt,0.0117054898747513
streamcluster,8,mutexee,0.0593471810089021
water_nsquared,6,c-bo-mcs_stp,0.0335683115139309
p_raytrace,1,backoff,0.013575889220744
matrix_multiply,8,ttas-ls,0.105374077976818
fmm,2,ticket,0.0393855848759354
word_count,4,clh_spin,0.116414435389988
s_raytrace,1,pthread,0.02313743637205
dedup,8,spinlock,0.0495785820525533
barnes,8,clh_stp,0.0914076782449726
matrix_multiply,6,hticket-ls,0.0922509225092251
streamcluster,6,mcs-timepub,0.110253583241455
memcached-new,6,hmcs,422585
fmm,2,clh-ls,0.0368731563421829
histogram,6,backoff,0.427350427350427
bodytrack,6,c-ptl-tkt,0.0484496124031008
word_count,6,c-bo-mcs_spin,0.106382978723404
s_raytrace_ll,2,backoff,125377
s_raytrace_ll,8,ttas,80825
streamcluster_ll,8,c-ptl-tkt,6115
freqmine,2,c-ptl-tkt,0.0151034586920405
lu_ncb,4,clh_spin,0.0502765208647562
freqmine,4,c-tkt-tkt,0.0234027615258601
linear_regression,8,hticket-ls,0.943396226415094
s_raytrace,2,mcs_stp,0.0212494687632809
canneal,4,c-ptl-tkt,0.0119932837610938
water_nsquared,6,backoff,0.031210986267166
rocksdb,6,ttas,5519710
blackscholes,6,c-bo-mcs_spin,0.031675641431739
lu_cb,2,malth_spin,0.0335570469798658
barnes,1,partitioned,0.0185597624350408
kyotocabinet,6,ahmcs,382951
pca_ll,6,alock-ls,377068
linear_regression,8,partitioned,1.26582278481013
water_nsquared,8,mcs-ls,0.0383288616328095
streamcluster_ll,2,spinlock-ls,13691
radiosity,6,malth_stp,0.0415973377703827
barnes,1,ticket,0.0184467810367091
x264,8,spinlock,0.10989010989011
histogram,1,ticket-ls,0.460829493087558
s_raytrace,6,backoff,0.0984251968503937
histogram,1,clh_stp,0.409836065573771
radiosity,4,mutexee,0.0472589792060491
kmeans,6,c-bo-mcs_stp,0.0371609067261241
swaptions,1,pthread,0.0125565042692115
lu_ncb,4,mcs-timepub,0.0455788514129444
barnes,4,mcs_stp,0.0575373993095512
linear_regression,4,pthread,1.21951219512195
histogram,4,clh_spin,0.62111801242236
linear_regression,6,pthreadadapt,1.35135135135135
streamcluster,1,ticket,0.549450549450549
x264,8,mutexee,0.107642626480086
memcached-old,7,ttas-ls,46408
rocksdb,8,c-bo-mcs_stp,8852286
s_raytrace_ll,6,ttas-ls,77284
swaptions,2,pthread,0.025062656641604
dedup,4,c-bo-mcs_spin,0.0248818113958696
water_nsquared,6,pthreadadapt,0.0327546675401245
matrix_multiply,6,hticket-ls,0.0938086303939962
p_raytrace,1,backoff,0.0135740464232388
water_nsquared,4,alock-ls,0.0219106047326906
water_nsquared,6,alock-ls,0.0293599530240752
kyotocabinet,8,ahmcs,368556
lu_ncb,2,mcs-ls,0.0171467764060357
matrix_multiply,6,clh-ls,0.0991080277502478
kyotocabinet,2,pthreadadapt,273364
streamcluster_ll,6,hmcs,16874
freqmine,8,ticket-ls,0.0274649821477616
s_raytrace,1,spinlock-ls,0.0231910946196661
linear_regression,8,c-tkt-tkt,1.47058823529412
kyotocabinet,8,alock-ls,302572
radiosity,8,mcs_stp,0.00741949844190533
rocksdb,8,spinlock,8644295
radiosity_ll,6,pthreadadapt,115105
ssl_proxy,1,ttas,34819
lu_ncb,8,backoff,0.0589622641509434
pca,8,ttas-ls,0.0317561130517625
s_raytrace,2,mcs_spin,0.0434782608695652
volrend,6,c-bo-mcs_stp,0.0896860986547085
blackscholes,1,spinlock-ls,0.0178189593727726
rocksdb,8,ticket-ls,8620405
streamcluster_ll,1,mcs_spin,6182
histogram,4,c-bo-mcs_stp,0.584795321637427
